time_id,date,time,hour,minute,day_name,day_of_week,is_weekend,week_of_year,month,quarter,year
202412111430,2024-12-11,14:30,14,30,Wednesday,3,0,50,12,4,2024
202412111500,2024-12-11,15:00,15,0,Wednesday,3,0,50,12,4,2024
202412111530,2024-12-11,15:30,15,30,Wednesday,3,0,50,12,4,2024
202412111600,2024-12-11,16:00,16,0,Wednesday,3,0,50,12,4,2024
202412111630,2024-12-11,16:30,16,30,Wednesday,3,0,50,12,4,2024
202412111700,2024-12-11,17:00,17,0,Wednesday,3,0,50,12,4,2024
202412111730,2024-12-11,17:30,17,30,Wednesday,3,0,50,12,4,2024
202412111800,2024-12-11,18:00,18,0,Wednesday,3,0,50,12,4,2024
202412111830,2024-12-11,18:30,18,30,Wednesday,3,0,50,12,4,2024
202412111900,2024-12-11,19:00,19,0,Wednesday,3,0,50,12,4,2024
202412111930,2024-12-11,19:30,19,30,Wednesday,3,0,50,12,4,2024
202412112000,2024-12-11,20:00,20,0,Wednesday,3,0,50,12,4,2024
202412112030,2024-12-11,20:30,20,30,Wednesday,3,0,50,12,4,2024
202412112100,2024-12-11,21:00,21,0,Wednesday,3,0,50,12,4,2024
202412112130,2024-12-11,21:30,21,30,Wednesday,3,0,50,12,4,2024
202412112200,2024-12-11,22:00,22,0,Wednesday,3,0,50,12,4,2024
202412112230,2024-12-11,22:30,22,30,Wednesday,3,0,50,12,4,2024
202412112300,2024-12-11,23:00,23,0,Wednesday,3,0,50,12,4,2024
202412112330,2024-12-11,23:30,23,30,Wednesday,3,0,50,12,4,2024
202412120900,2024-12-12,09:00,9,0,Thursday,4,0,50,12,4,2024
202412120930,2024-12-12,09:30,9,30,Thursday,4,0,50,12,4,2024
202412121000,2024-12-12,10:00,10,0,Thursday,4,0,50,12,4,2024
202412121030,2024-12-12,10:30,10,30,Thursday,4,0,50,12,4,2024
202412121100,2024-12-12,11:00,11,0,Thursday,4,0,50,12,4,2024
202412121130,2024-12-12,11:30,11,30,Thursday,4,0,50,12,4,2024
202412121200,2024-12-12,12:00,12,0,Thursday,4,0,50,12,4,2024
202412121230,2024-12-12,12:30,12,30,Thursday,4,0,50,12,4,2024
202412121300,2024-12-12,13:00,13,0,Thursday,4,0,50,12,4,2024
202412121330,2024-12-12,13:30,13,30,Thursday,4,0,50,12,4,2024
202412121400,2024-12-12,14:00,14,0,Thursday,4,0,50,12,4,2024
202412121430,2024-12-12,14:30,14,30,Thursday,4,0,50,12,4,2024
202412121500,2024-12-12,15:00,15,0,Thursday,4,0,50,12,4,2024
202412121530,2024-12-12,15:30,15,30,Thursday,4,0,50,12,4,2024
202412121600,2024-12-12,16:00,16,0,Thursday,4,0,50,12,4,2024
202412121630,2024-12-12,16:30,16,30,Thursday,4,0,50,12,4,2024
202412121700,2024-12-12,17:00,17,0,Thursday,4,0,50,12,4,2024
202412121730,2024-12-12,17:30,17,30,Thursday,4,0,50,12,4,2024
202412121800,2024-12-12,18:00,18,0,Thursday,4,0,50,12,4,2024
202412121830,2024-12-12,18:30,18,30,Thursday,4,0,50,12,4,2024
202412121900,2024-12-12,19:00,19,0,Thursday,4,0,50,12,4,2024
202412121930,2024-12-12,19:30,19,30,Thursday,4,0,50,12,4,2024
202412122000,2024-12-12,20:00,20,0,Thursday,4,0,50,12,4,2024
202412122030,2024-12-12,20:30,20,30,Thursday,4,0,50,12,4,2024
202412122100,2024-12-12,21:00,21,0,Thursday,4,0,50,12,4,2024
202412122130,2024-12-12,21:30,21,30,Thursday,4,0,50,12,4,2024
202412122200,2024-12-12,22:00,22,0,Thursday,4,0,50,12,4,2024
202412122230,2024-12-12,22:30,22,30,Thursday,4,0,50,12,4,2024
202412122300,2024-12-12,23:00,23,0,Thursday,4,0,50,12,4,2024
202412122330,2024-12-12,23:30,23,30,Thursday,4,0,50,12,4,2024
202412130900,2024-12-13,09:00,9,0,Friday,5,0,50,12,4,2024
202412130930,2024-12-13,09:30,9,30,Friday,5,0,50,12,4,2024
202412131000,2024-12-13,10:00,10,0,Friday,5,0,50,12,4,2024
202412131030,2024-12-13,10:30,10,30,Friday,5,0,50,12,4,2024
202412131100,2024-12-13,11:00,11,0,Friday,5,0,50,12,4,2024
202412131130,2024-12-13,11:30,11,30,Friday,5,0,50,12,4,2024
202412131200,2024-12-13,12:00,12,0,Friday,5,0,50,12,4,2024
202412131230,2024-12-13,12:30,12,30,Friday,5,0,50,12,4,2024
202412131300,2024-12-13,13:00,13,0,Friday,5,0,50,12,4,2024
202412131330,2024-12-13,13:30,13,30,Friday,5,0,50,12,4,2024
202412131400,2024-12-13,14:00,14,0,Friday,5,0,50,12,4,2024
202412131430,2024-12-13,14:30,14,30,Friday,5,0,50,12,4,2024
202412131500,2024-12-13,15:00,15,0,Friday,5,0,50,12,4,2024
202412131530,2024-12-13,15:30,15,30,Friday,5,0,50,12,4,2024
202412131600,2024-12-13,16:00,16,0,Friday,5,0,50,12,4,2024
202412131630,2024-12-13,16:30,16,30,Friday,5,0,50,12,4,2024
202412131700,2024-12-13,17:00,17,0,Friday,5,0,50,12,4,2024
202412131730,2024-12-13,17:30,17,30,Friday,5,0,50,12,4,2024
202412131800,2024-12-13,18:00,18,0,Friday,5,0,50,12,4,2024
202412131830,2024-12-13,18:30,18,30,Friday,5,0,50,12,4,2024
202412131900,2024-12-13,19:00,19,0,Friday,5,0,50,12,4,2024
202412131930,2024-12-13,19:30,19,30,Friday,5,0,50,12,4,2024
202412132000,2024-12-13,20:00,20,0,Friday,5,0,50,12,4,2024
202412132030,2024-12-13,20:30,20,30,Friday,5,0,50,12,4,2024
202412132100,2024-12-13,21:00,21,0,Friday,5,0,50,12,4,2024
202412132130,2024-12-13,21:30,21,30,Friday,5,0,50,12,4,2024
202412132200,2024-12-13,22:00,22,0,Friday,5,0,50,12,4,2024
202412132230,2024-12-13,22:30,22,30,Friday,5,0,50,12,4,2024
202412132300,2024-12-13,23:00,23,0,Friday,5,0,50,12,4,2024
202412132330,2024-12-13,23:30,23,30,Friday,5,0,50,12,4,2024
202412140900,2024-12-14,09:00,9,0,Saturday,6,1,50,12,4,2024
202412140930,2024-12-14,09:30,9,30,Saturday,6,1,50,12,4,2024
202412141000,2024-12-14,10:00,10,0,Saturday,6,1,50,12,4,2024
202412141030,2024-12-14,10:30,10,30,Saturday,6,1,50,12,4,2024
202412141100,2024-12-14,11:00,11,0,Saturday,6,1,50,12,4,2024
202412141130,2024-12-14,11:30,11,30,Saturday,6,1,50,12,4,2024
202412141200,2024-12-14,12:00,12,0,Saturday,6,1,50,12,4,2024
202412141230,2024-12-14,12:30,12,30,Saturday,6,1,50,12,4,2024
202412141300,2024-12-14,13:00,13,0,Saturday,6,1,50,12,4,2024
202412141330,2024-12-14,13:30,13,30,Saturday,6,1,50,12,4,2024
202412141400,2024-12-14,14:00,14,0,Saturday,6,1,50,12,4,2024
202412141430,2024-12-14,14:30,14,30,Saturday,6,1,50,12,4,2024
202412141500,2024-12-14,15:00,15,0,Saturday,6,1,50,12,4,2024
202412141530,2024-12-14,15:30,15,30,Saturday,6,1,50,12,4,2024
202412141600,2024-12-14,16:00,16,0,Saturday,6,1,50,12,4,2024
202412141630,2024-12-14,16:30,16,30,Saturday,6,1,50,12,4,2024
202412141700,2024-12-14,17:00,17,0,Saturday,6,1,50,12,4,2024
202412141730,2024-12-14,17:30,17,30,Saturday,6,1,50,12,4,2024
202412141800,2024-12-14,18:00,18,0,Saturday,6,1,50,12,4,2024
202412141830,2024-12-14,18:30,18,30,Saturday,6,1,50,12,4,2024
202412141900,2024-12-14,19:00,19,0,Saturday,6,1,50,12,4,2024
202412141930,2024-12-14,19:30,19,30,Saturday,6,1,50,12,4,2024
202412142000,2024-12-14,20:00,20,0,Saturday,6,1,50,12,4,2024
202412142030,2024-12-14,20:30,20,30,Saturday,6,1,50,12,4,2024
202412142100,2024-12-14,21:00,21,0,Saturday,6,1,50,12,4,2024
202412142130,2024-12-14,21:30,21,30,Saturday,6,1,50,12,4,2024
202412142200,2024-12-14,22:00,22,0,Saturday,6,1,50,12,4,2024
202412142230,2024-12-14,22:30,22,30,Saturday,6,1,50,12,4,2024
202412142300,2024-12-14,23:00,23,0,Saturday,6,1,50,12,4,2024
202412142330,2024-12-14,23:30,23,30,Saturday,6,1,50,12,4,2024
202412150900,2024-12-15,09:00,9,0,Sunday,7,1,50,12,4,2024
202412150930,2024-12-15,09:30,9,30,Sunday,7,1,50,12,4,2024
202412151000,2024-12-15,10:00,10,0,Sunday,7,1,50,12,4,2024
202412151030,2024-12-15,10:30,10,30,Sunday,7,1,50,12,4,2024
202412151100,2024-12-15,11:00,11,0,Sunday,7,1,50,12,4,2024
202412151130,2024-12-15,11:30,11,30,Sunday,7,1,50,12,4,2024
202412151200,2024-12-15,12:00,12,0,Sunday,7,1,50,12,4,2024
202412151230,2024-12-15,12:30,12,30,Sunday,7,1,50,12,4,2024
202412151300,2024-12-15,13:00,13,0,Sunday,7,1,50,12,4,2024
202412151330,2024-12-15,13:30,13,30,Sunday,7,1,50,12,4,2024
202412151400,2024-12-15,14:00,14,0,Sunday,7,1,50,12,4,2024
202412151430,2024-12-15,14:30,14,30,Sunday,7,1,50,12,4,2024
202412151500,2024-12-15,15:00,15,0,Sunday,7,1,50,12,4,2024
202412151530,2024-12-15,15:30,15,30,Sunday,7,1,50,12,4,2024
202412151600,2024-12-15,16:00,16,0,Sunday,7,1,50,12,4,2024
202412151630,2024-12-15,16:30,16,30,Sunday,7,1,50,12,4,2024
202412151700,2024-12-15,17:00,17,0,Sunday,7,1,50,12,4,2024
202412151730,2024-12-15,17:30,17,30,Sunday,7,1,50,12,4,2024
202412151800,2024-12-15,18:00,18,0,Sunday,7,1,50,12,4,2024
202412151830,2024-12-15,18:30,18,30,Sunday,7,1,50,12,4,2024
202412151900,2024-12-15,19:00,19,0,Sunday,7,1,50,12,4,2024
202412151930,2024-12-15,19:30,19,30,Sunday,7,1,50,12,4,2024
202412152000,2024-12-15,20:00,20,0,Sunday,7,1,50,12,4,2024
202412152030,2024-12-15,20:30,20,30,Sunday,7,1,50,12,4,2024
202412152100,2024-12-15,21:00,21,0,Sunday,7,1,50,12,4,2024
202412152130,2024-12-15,21:30,21,30,Sunday,7,1,50,12,4,2024
202412152200,2024-12-15,22:00,22,0,Sunday,7,1,50,12,4,2024
202412152230,2024-12-15,22:30,22,30,Sunday,7,1,50,12,4,2024
202412152300,2024-12-15,23:00,23,0,Sunday,7,1,50,12,4,2024
202412152330,2024-12-15,23:30,23,30,Sunday,7,1,50,12,4,2024
202412160900,2024-12-16,09:00,9,0,Monday,1,0,51,12,4,2024
202412160930,2024-12-16,09:30,9,30,Monday,1,0,51,12,4,2024
202412161000,2024-12-16,10:00,10,0,Monday,1,0,51,12,4,2024
202412161030,2024-12-16,10:30,10,30,Monday,1,0,51,12,4,2024
202412161100,2024-12-16,11:00,11,0,Monday,1,0,51,12,4,2024
202412161130,2024-12-16,11:30,11,30,Monday,1,0,51,12,4,2024
202412161200,2024-12-16,12:00,12,0,Monday,1,0,51,12,4,2024
202412161230,2024-12-16,12:30,12,30,Monday,1,0,51,12,4,2024
202412161300,2024-12-16,13:00,13,0,Monday,1,0,51,12,4,2024
202412161330,2024-12-16,13:30,13,30,Monday,1,0,51,12,4,2024
202412161400,2024-12-16,14:00,14,0,Monday,1,0,51,12,4,2024
202412161430,2024-12-16,14:30,14,30,Monday,1,0,51,12,4,2024
202412161500,2024-12-16,15:00,15,0,Monday,1,0,51,12,4,2024
202412161530,2024-12-16,15:30,15,30,Monday,1,0,51,12,4,2024
202412161600,2024-12-16,16:00,16,0,Monday,1,0,51,12,4,2024
202412161630,2024-12-16,16:30,16,30,Monday,1,0,51,12,4,2024
202412161700,2024-12-16,17:00,17,0,Monday,1,0,51,12,4,2024
202412161730,2024-12-16,17:30,17,30,Monday,1,0,51,12,4,2024
202412161800,2024-12-16,18:00,18,0,Monday,1,0,51,12,4,2024
202412161830,2024-12-16,18:30,18,30,Monday,1,0,51,12,4,2024
202412161900,2024-12-16,19:00,19,0,Monday,1,0,51,12,4,2024
202412161930,2024-12-16,19:30,19,30,Monday,1,0,51,12,4,2024
202412162000,2024-12-16,20:00,20,0,Monday,1,0,51,12,4,2024
202412162030,2024-12-16,20:30,20,30,Monday,1,0,51,12,4,2024
202412162100,2024-12-16,21:00,21,0,Monday,1,0,51,12,4,2024
202412162130,2024-12-16,21:30,21,30,Monday,1,0,51,12,4,2024
202412162200,2024-12-16,22:00,22,0,Monday,1,0,51,12,4,2024
202412162230,2024-12-16,22:30,22,30,Monday,1,0,51,12,4,2024
202412162300,2024-12-16,23:00,23,0,Monday,1,0,51,12,4,2024
202412162330,2024-12-16,23:30,23,30,Monday,1,0,51,12,4,2024
202412170900,2024-12-17,09:00,9,0,Tuesday,2,0,51,12,4,2024
202412170930,2024-12-17,09:30,9,30,Tuesday,2,0,51,12,4,2024
202412171000,2024-12-17,10:00,10,0,Tuesday,2,0,51,12,4,2024
202412171030,2024-12-17,10:30,10,30,Tuesday,2,0,51,12,4,2024
202412171100,2024-12-17,11:00,11,0,Tuesday,2,0,51,12,4,2024
202412171130,2024-12-17,11:30,11,30,Tuesday,2,0,51,12,4,2024
202412171200,2024-12-17,12:00,12,0,Tuesday,2,0,51,12,4,2024
202412171230,2024-12-17,12:30,12,30,Tuesday,2,0,51,12,4,2024
202412171300,2024-12-17,13:00,13,0,Tuesday,2,0,51,12,4,2024
202412171330,2024-12-17,13:30,13,30,Tuesday,2,0,51,12,4,2024
202412171400,2024-12-17,14:00,14,0,Tuesday,2,0,51,12,4,2024
202412171430,2024-12-17,14:30,14,30,Tuesday,2,0,51,12,4,2024
202412171500,2024-12-17,15:00,15,0,Tuesday,2,0,51,12,4,2024
202412171530,2024-12-17,15:30,15,30,Tuesday,2,0,51,12,4,2024
202412171600,2024-12-17,16:00,16,0,Tuesday,2,0,51,12,4,2024
202412171630,2024-12-17,16:30,16,30,Tuesday,2,0,51,12,4,2024
202412171700,2024-12-17,17:00,17,0,Tuesday,2,0,51,12,4,2024
202412171730,2024-12-17,17:30,17,30,Tuesday,2,0,51,12,4,2024
202412171800,2024-12-17,18:00,18,0,Tuesday,2,0,51,12,4,2024
202412171830,2024-12-17,18:30,18,30,Tuesday,2,0,51,12,4,2024
202412171900,2024-12-17,19:00,19,0,Tuesday,2,0,51,12,4,2024
202412171930,2024-12-17,19:30,19,30,Tuesday,2,0,51,12,4,2024
202412172000,2024-12-17,20:00,20,0,Tuesday,2,0,51,12,4,2024
202412172030,2024-12-17,20:30,20,30,Tuesday,2,0,51,12,4,2024
202412172100,2024-12-17,21:00,21,0,Tuesday,2,0,51,12,4,2024
202412172130,2024-12-17,21:30,21,30,Tuesday,2,0,51,12,4,2024
202412172200,2024-12-17,22:00,22,0,Tuesday,2,0,51,12,4,2024
202412172230,2024-12-17,22:30,22,30,Tuesday,2,0,51,12,4,2024
202412172300,2024-12-17,23:00,23,0,Tuesday,2,0,51,12,4,2024
202412172330,2024-12-17,23:30,23,30,Tuesday,2,0,51,12,4,2024
202412180900,2024-12-18,09:00,9,0,Wednesday,3,0,51,12,4,2024
202412180930,2024-12-18,09:30,9,30,Wednesday,3,0,51,12,4,2024
202412181000,2024-12-18,10:00,10,0,Wednesday,3,0,51,12,4,2024
202412181030,2024-12-18,10:30,10,30,Wednesday,3,0,51,12,4,2024
202412181100,2024-12-18,11:00,11,0,Wednesday,3,0,51,12,4,2024
202412181130,2024-12-18,11:30,11,30,Wednesday,3,0,51,12,4,2024
202412181200,2024-12-18,12:00,12,0,Wednesday,3,0,51,12,4,2024
202412181230,2024-12-18,12:30,12,30,Wednesday,3,0,51,12,4,2024
202412181300,2024-12-18,13:00,13,0,Wednesday,3,0,51,12,4,2024
202412181330,2024-12-18,13:30,13,30,Wednesday,3,0,51,12,4,2024
202412181400,2024-12-18,14:00,14,0,Wednesday,3,0,51,12,4,2024
202412181430,2024-12-18,14:30,14,30,Wednesday,3,0,51,12,4,2024
202412181500,2024-12-18,15:00,15,0,Wednesday,3,0,51,12,4,2024
202412181530,2024-12-18,15:30,15,30,Wednesday,3,0,51,12,4,2024
202412181600,2024-12-18,16:00,16,0,Wednesday,3,0,51,12,4,2024
202412181630,2024-12-18,16:30,16,30,Wednesday,3,0,51,12,4,2024
202412181700,2024-12-18,17:00,17,0,Wednesday,3,0,51,12,4,2024
202412181730,2024-12-18,17:30,17,30,Wednesday,3,0,51,12,4,2024
202412181800,2024-12-18,18:00,18,0,Wednesday,3,0,51,12,4,2024
202412181830,2024-12-18,18:30,18,30,Wednesday,3,0,51,12,4,2024
202412181900,2024-12-18,19:00,19,0,Wednesday,3,0,51,12,4,2024
202412181930,2024-12-18,19:30,19,30,Wednesday,3,0,51,12,4,2024
202412182000,2024-12-18,20:00,20,0,Wednesday,3,0,51,12,4,2024
202412182030,2024-12-18,20:30,20,30,Wednesday,3,0,51,12,4,2024
202412182100,2024-12-18,21:00,21,0,Wednesday,3,0,51,12,4,2024
202412182130,2024-12-18,21:30,21,30,Wednesday,3,0,51,12,4,2024
202412182200,2024-12-18,22:00,22,0,Wednesday,3,0,51,12,4,2024
202412182230,2024-12-18,22:30,22,30,Wednesday,3,0,51,12,4,2024
202412182300,2024-12-18,23:00,23,0,Wednesday,3,0,51,12,4,2024
202412182330,2024-12-18,23:30,23,30,Wednesday,3,0,51,12,4,2024
202412190900,2024-12-19,09:00,9,0,Thursday,4,0,51,12,4,2024
202412190930,2024-12-19,09:30,9,30,Thursday,4,0,51,12,4,2024
202412191000,2024-12-19,10:00,10,0,Thursday,4,0,51,12,4,2024
202412191030,2024-12-19,10:30,10,30,Thursday,4,0,51,12,4,2024
202412191100,2024-12-19,11:00,11,0,Thursday,4,0,51,12,4,2024
202412191130,2024-12-19,11:30,11,30,Thursday,4,0,51,12,4,2024
202412191200,2024-12-19,12:00,12,0,Thursday,4,0,51,12,4,2024
202412191230,2024-12-19,12:30,12,30,Thursday,4,0,51,12,4,2024
202412191300,2024-12-19,13:00,13,0,Thursday,4,0,51,12,4,2024
202412191330,2024-12-19,13:30,13,30,Thursday,4,0,51,12,4,2024
202412191400,2024-12-19,14:00,14,0,Thursday,4,0,51,12,4,2024
202412191430,2024-12-19,14:30,14,30,Thursday,4,0,51,12,4,2024
202412191500,2024-12-19,15:00,15,0,Thursday,4,0,51,12,4,2024
202412191530,2024-12-19,15:30,15,30,Thursday,4,0,51,12,4,2024
202412191600,2024-12-19,16:00,16,0,Thursday,4,0,51,12,4,2024
202412191630,2024-12-19,16:30,16,30,Thursday,4,0,51,12,4,2024
202412191700,2024-12-19,17:00,17,0,Thursday,4,0,51,12,4,2024
202412191730,2024-12-19,17:30,17,30,Thursday,4,0,51,12,4,2024
202412191800,2024-12-19,18:00,18,0,Thursday,4,0,51,12,4,2024
202412191830,2024-12-19,18:30,18,30,Thursday,4,0,51,12,4,2024
202412191900,2024-12-19,19:00,19,0,Thursday,4,0,51,12,4,2024
202412191930,2024-12-19,19:30,19,30,Thursday,4,0,51,12,4,2024
202412192000,2024-12-19,20:00,20,0,Thursday,4,0,51,12,4,2024
202412192030,2024-12-19,20:30,20,30,Thursday,4,0,51,12,4,2024
202412192100,2024-12-19,21:00,21,0,Thursday,4,0,51,12,4,2024
202412192130,2024-12-19,21:30,21,30,Thursday,4,0,51,12,4,2024
202412192200,2024-12-19,22:00,22,0,Thursday,4,0,51,12,4,2024
202412192230,2024-12-19,22:30,22,30,Thursday,4,0,51,12,4,2024
202412192300,2024-12-19,23:00,23,0,Thursday,4,0,51,12,4,2024
202412192330,2024-12-19,23:30,23,30,Thursday,4,0,51,12,4,2024
202412200900,2024-12-20,09:00,9,0,Friday,5,0,51,12,4,2024
202412200930,2024-12-20,09:30,9,30,Friday,5,0,51,12,4,2024
202412201000,2024-12-20,10:00,10,0,Friday,5,0,51,12,4,2024
202412201030,2024-12-20,10:30,10,30,Friday,5,0,51,12,4,2024
202412201100,2024-12-20,11:00,11,0,Friday,5,0,51,12,4,2024
202412201130,2024-12-20,11:30,11,30,Friday,5,0,51,12,4,2024
202412201200,2024-12-20,12:00,12,0,Friday,5,0,51,12,4,2024
202412201230,2024-12-20,12:30,12,30,Friday,5,0,51,12,4,2024
202412201300,2024-12-20,13:00,13,0,Friday,5,0,51,12,4,2024
202412201330,2024-12-20,13:30,13,30,Friday,5,0,51,12,4,2024
202412201400,2024-12-20,14:00,14,0,Friday,5,0,51,12,4,2024
202412201430,2024-12-20,14:30,14,30,Friday,5,0,51,12,4,2024
202412201500,2024-12-20,15:00,15,0,Friday,5,0,51,12,4,2024
202412201530,2024-12-20,15:30,15,30,Friday,5,0,51,12,4,2024
202412201600,2024-12-20,16:00,16,0,Friday,5,0,51,12,4,2024
202412201630,2024-12-20,16:30,16,30,Friday,5,0,51,12,4,2024
202412201700,2024-12-20,17:00,17,0,Friday,5,0,51,12,4,2024
202412201730,2024-12-20,17:30,17,30,Friday,5,0,51,12,4,2024
202412201800,2024-12-20,18:00,18,0,Friday,5,0,51,12,4,2024
202412201830,2024-12-20,18:30,18,30,Friday,5,0,51,12,4,2024
202412201900,2024-12-20,19:00,19,0,Friday,5,0,51,12,4,2024
202412201930,2024-12-20,19:30,19,30,Friday,5,0,51,12,4,2024
202412202000,2024-12-20,20:00,20,0,Friday,5,0,51,12,4,2024
202412202030,2024-12-20,20:30,20,30,Friday,5,0,51,12,4,2024
202412202100,2024-12-20,21:00,21,0,Friday,5,0,51,12,4,2024
202412202130,2024-12-20,21:30,21,30,Friday,5,0,51,12,4,2024
202412202200,2024-12-20,22:00,22,0,Friday,5,0,51,12,4,2024
202412202230,2024-12-20,22:30,22,30,Friday,5,0,51,12,4,2024
202412202300,2024-12-20,23:00,23,0,Friday,5,0,51,12,4,2024
202412202330,2024-12-20,23:30,23,30,Friday,5,0,51,12,4,2024
202412210900,2024-12-21,09:00,9,0,Saturday,6,1,51,12,4,2024
202412210930,2024-12-21,09:30,9,30,Saturday,6,1,51,12,4,2024
202412211000,2024-12-21,10:00,10,0,Saturday,6,1,51,12,4,2024
202412211030,2024-12-21,10:30,10,30,Saturday,6,1,51,12,4,2024
202412211100,2024-12-21,11:00,11,0,Saturday,6,1,51,12,4,2024
202412211130,2024-12-21,11:30,11,30,Saturday,6,1,51,12,4,2024
202412211200,2024-12-21,12:00,12,0,Saturday,6,1,51,12,4,2024
202412211230,2024-12-21,12:30,12,30,Saturday,6,1,51,12,4,2024
202412211300,2024-12-21,13:00,13,0,Saturday,6,1,51,12,4,2024
202412211330,2024-12-21,13:30,13,30,Saturday,6,1,51,12,4,2024
202412211400,2024-12-21,14:00,14,0,Saturday,6,1,51,12,4,2024
202412211430,2024-12-21,14:30,14,30,Saturday,6,1,51,12,4,2024
202412211500,2024-12-21,15:00,15,0,Saturday,6,1,51,12,4,2024
202412211530,2024-12-21,15:30,15,30,Saturday,6,1,51,12,4,2024
202412211600,2024-12-21,16:00,16,0,Saturday,6,1,51,12,4,2024
202412211630,2024-12-21,16:30,16,30,Saturday,6,1,51,12,4,2024
202412211700,2024-12-21,17:00,17,0,Saturday,6,1,51,12,4,2024
202412211730,2024-12-21,17:30,17,30,Saturday,6,1,51,12,4,2024
202412211800,2024-12-21,18:00,18,0,Saturday,6,1,51,12,4,2024
202412211830,2024-12-21,18:30,18,30,Saturday,6,1,51,12,4,2024
202412211900,2024-12-21,19:00,19,0,Saturday,6,1,51,12,4,2024
202412211930,2024-12-21,19:30,19,30,Saturday,6,1,51,12,4,2024
202412212000,2024-12-21,20:00,20,0,Saturday,6,1,51,12,4,2024
202412212030,2024-12-21,20:30,20,30,Saturday,6,1,51,12,4,2024
202412212100,2024-12-21,21:00,21,0,Saturday,6,1,51,12,4,2024
202412212130,2024-12-21,21:30,21,30,Saturday,6,1,51,12,4,2024
202412212200,2024-12-21,22:00,22,0,Saturday,6,1,51,12,4,2024
202412212230,2024-12-21,22:30,22,30,Saturday,6,1,51,12,4,2024
202412212300,2024-12-21,23:00,23,0,Saturday,6,1,51,12,4,2024
202412212330,2024-12-21,23:30,23,30,Saturday,6,1,51,12,4,2024
202412220900,2024-12-22,09:00,9,0,Sunday,7,1,51,12,4,2024
202412220930,2024-12-22,09:30,9,30,Sunday,7,1,51,12,4,2024
202412221000,2024-12-22,10:00,10,0,Sunday,7,1,51,12,4,2024
202412221030,2024-12-22,10:30,10,30,Sunday,7,1,51,12,4,2024
202412221100,2024-12-22,11:00,11,0,Sunday,7,1,51,12,4,2024
202412221130,2024-12-22,11:30,11,30,Sunday,7,1,51,12,4,2024
202412221200,2024-12-22,12:00,12,0,Sunday,7,1,51,12,4,2024
202412221230,2024-12-22,12:30,12,30,Sunday,7,1,51,12,4,2024
202412221300,2024-12-22,13:00,13,0,Sunday,7,1,51,12,4,2024
202412221330,2024-12-22,13:30,13,30,Sunday,7,1,51,12,4,2024
202412221400,2024-12-22,14:00,14,0,Sunday,7,1,51,12,4,2024
202412221430,2024-12-22,14:30,14,30,Sunday,7,1,51,12,4,2024
202412221500,2024-12-22,15:00,15,0,Sunday,7,1,51,12,4,2024
202412221530,2024-12-22,15:30,15,30,Sunday,7,1,51,12,4,2024
202412221600,2024-12-22,16:00,16,0,Sunday,7,1,51,12,4,2024
202412221630,2024-12-22,16:30,16,30,Sunday,7,1,51,12,4,2024
202412221700,2024-12-22,17:00,17,0,Sunday,7,1,51,12,4,2024
202412221730,2024-12-22,17:30,17,30,Sunday,7,1,51,12,4,2024
202412221800,2024-12-22,18:00,18,0,Sunday,7,1,51,12,4,2024
202412221830,2024-12-22,18:30,18,30,Sunday,7,1,51,12,4,2024
202412221900,2024-12-22,19:00,19,0,Sunday,7,1,51,12,4,2024
202412221930,2024-12-22,19:30,19,30,Sunday,7,1,51,12,4,2024
202412222000,2024-12-22,20:00,20,0,Sunday,7,1,51,12,4,2024
202412222030,2024-12-22,20:30,20,30,Sunday,7,1,51,12,4,2024
202412222100,2024-12-22,21:00,21,0,Sunday,7,1,51,12,4,2024
202412222130,2024-12-22,21:30,21,30,Sunday,7,1,51,12,4,2024
202412222200,2024-12-22,22:00,22,0,Sunday,7,1,51,12,4,2024
202412222230,2024-12-22,22:30,22,30,Sunday,7,1,51,12,4,2024
202412222300,2024-12-22,23:00,23,0,Sunday,7,1,51,12,4,2024
202412222330,2024-12-22,23:30,23,30,Sunday,7,1,51,12,4,2024
202412230900,2024-12-23,09:00,9,0,Monday,1,0,52,12,4,2024
202412230930,2024-12-23,09:30,9,30,Monday,1,0,52,12,4,2024
202412231000,2024-12-23,10:00,10,0,Monday,1,0,52,12,4,2024
202412231030,2024-12-23,10:30,10,30,Monday,1,0,52,12,4,2024
202412231100,2024-12-23,11:00,11,0,Monday,1,0,52,12,4,2024
202412231130,2024-12-23,11:30,11,30,Monday,1,0,52,12,4,2024
202412231200,2024-12-23,12:00,12,0,Monday,1,0,52,12,4,2024
202412231230,2024-12-23,12:30,12,30,Monday,1,0,52,12,4,2024
202412231300,2024-12-23,13:00,13,0,Monday,1,0,52,12,4,2024
202412231330,2024-12-23,13:30,13,30,Monday,1,0,52,12,4,2024
202412231400,2024-12-23,14:00,14,0,Monday,1,0,52,12,4,2024
202412231430,2024-12-23,14:30,14,30,Monday,1,0,52,12,4,2024
202412231500,2024-12-23,15:00,15,0,Monday,1,0,52,12,4,2024
202412231530,2024-12-23,15:30,15,30,Monday,1,0,52,12,4,2024
202412231600,2024-12-23,16:00,16,0,Monday,1,0,52,12,4,2024
202412231630,2024-12-23,16:30,16,30,Monday,1,0,52,12,4,2024
202412231700,2024-12-23,17:00,17,0,Monday,1,0,52,12,4,2024
202412231730,2024-12-23,17:30,17,30,Monday,1,0,52,12,4,2024
202412231800,2024-12-23,18:00,18,0,Monday,1,0,52,12,4,2024
